source,domain,chart,region,date,position,title,artist,url,scraped_at
billboard,billboard.com,hot-100,,2014-06-07,38,Bottoms Up,Brantley Gilbert,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,39,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,40,Wake Me Up!,Avicii,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,41,Show Me,Kid Ink Featuring Chris Brown,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,42,Demons,Imagine Dragons,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,43,Human,Christina Perri,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,44,Partition,Beyonce,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,45,Slave To The Rhythm,Michael Jackson,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,46,Automatic,Miranda Lambert,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,47,Pills N Potions,Nicki Minaj,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,48,Chandelier,Sia,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,49,Story Of My Life,One Direction,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,50,Let Her Go,Passenger,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,51,Get Me Some Of That,Thomas Rhett,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,52,Come With Me Now,KONGOS,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,53,Move That Doh,"Future Featuring Pharrell, Pusha T & Casino",,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,54,Beat Of The Music,Brett Eldredge,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,55,Lettin' The Night Roll,Justin Moore,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,56,Rewind,Rascal Flatts,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,57,My Eyes,Blake Shelton Featuring Gwen Sebastian,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,58,Sleeping With A Friend,Neon Trees,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,59,The Worst,Jhene Aiko,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,60,I Don't Dance,Lee Brice,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,61,Magic,Coldplay,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,62,Who Do You Love?,YG Featuring Drake,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,63,Work,Iggy Azalea,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,64,Trophies,Young Money Featuring Drake,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,65,Red Lights,Tiesto,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,66,Somebody That I Used To Know,Christina Grimmie & Adam Levine,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,67,Who I Am With You,Chris Young,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,68,Empire,Shakira,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,69,Whiskey In My Water,Tyler Farr,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,70,Raging Fire,Phillip Phillips,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,71,Cut Her Off,KCamp Featuring 2 Chainz,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,72,Cop Car,Keith Urban,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,73,Yeah,Joe Nichols,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,74,Can't Help Falling In Love,Christina Grimmie,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,75,2 On,Tinashe Featuring ScHoolboy Q,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,76,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente De Zona,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,77,Give Me Back My Hometown,Eric Church,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,78,Bartender,Lady Antebellum,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,79,Drunk On A Plane,Dierks Bentley,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,80,River Bank,Brad Paisley,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,81,Don't Stop,5 Seconds of Summer,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,82,We Dem Boyz,Wiz Khalifa,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,83,We Are Tonight,Billy Currington,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,84,Good Kisser,Usher,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,85,Mmm Yeah,Austin Mahone Featuring Pitbull,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,86,"Where It's At (Yep, Yep)",Dustin Lynch,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,87,Keep Them Kisses Comin',Craig Campbell,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,88,Main Chick,Kid Ink Featuring Chris Brown,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,89,Girls Chase Boys,Ingrid Michaelson,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,90,On Top Of The World,Imagine Dragons,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,91,Chainsaw,The Band Perry,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,92,Leave Your Lover,Sam Smith,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,93,You & I,One Direction,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,94,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,95,Dare (La La La),Shakira,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,96,Part II (On The Run),Jay Z Featuring Beyonce,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,97,Stoner,Young Thug,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,98,Tennis Court,Lorde,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,99,We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song],Pitbull Featuring Jennifer Lopez & Claudia Leitte,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2014-06-07,100,Can't Remember To Forget You,Shakira Featuring Rihanna,,2025-11-22T16:39:29.267559+00:00
billboard,billboard.com,hot-100,,2015-06-06,1,Bad Blood,Taylor Swift Featuring Kendrick Lamar,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,2,See You Again,Wiz Khalifa Featuring Charlie Puth,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,3,Trap Queen,Fetty Wap,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,4,Shut Up And Dance,Walk the Moon,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,5,Earned It (Fifty Shades Of Grey),The Weeknd,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,6,Uptown Funk!,Mark Ronson Featuring Bruno Mars,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,7,Want To Want Me,Jason Derulo,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,8,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,9,Sugar,Maroon 5,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,10,Nasty Freestyle,T-Wayne,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,11,Love Me Like You Do,Ellie Goulding,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,12,"Honey, I'm Good.",Andy Grammer,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,13,Talking Body,Tove Lo,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,14,Dear Future Husband,Meghan Trainor,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,15,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,16,Thinking Out Loud,Ed Sheeran,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,17,Worth It,Fifth Harmony Featuring Kid Ink,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,18,You Know You Like It,DJ Snake & AlunaGeorge,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,19,Somebody,Natalie La Rose Featuring Jeremih,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,20,Where Are U Now,Skrillex & Diplo With Justin Bieber,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,21,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,22,Girl Crush,Little Big Town,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,23,Style,Taylor Swift,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,24,B**** Better Have My Money,Rihanna,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,25,Watch Me,Silento,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,26,Kick The Dust Up,Luke Bryan,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,27,Cheerleader,OMI,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,28,Chains,Nick Jonas,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,29,Slow Motion,Trey Songz,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,30,Fight Song,Rachel Platten,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,31,This Summer's Gonna Hurt...,Maroon 5,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,32,Blank Space,Taylor Swift,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,33,Lean On,Major Lazer X DJ Snake Featuring Mo,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,34,Shake It Off,Taylor Swift,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,35,Budapest,George Ezra,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,36,Elastic Heart,Sia,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,37,Please,Sawyer Fredericks,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,38,Pretty Girls,Britney Spears & Iggy Azalea,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,39,Feeling Myself,Nicki Minaj Featuring Beyonce,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,40,One Last Time,Ariana Grande,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,41,Take Your Time,Sam Hunt,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,42,Nasty,Bandit Gang Marco Featuring Dro,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,43,Sangria,Blake Shelton,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,44,Flex (Ooh Ooh Ooh),Rich Homie Quan,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,45,Blessings,Big Sean Featuring Drake,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,46,Time Of Our Lives,Pitbull & Ne-Yo,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,47,All About That Bass,Meghan Trainor,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,48,Take Me To Church,Hozier,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,49,Sippin' On Fire,Florida Georgia Line,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,50,Bright,Echosmith,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,51,The Night Is Still Young,Nicki Minaj,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,52,Don't It,Billy Currington,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,53,Smoke,A Thousand Horses,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,54,Fun,Pitbull Featuring Chris Brown,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,55,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,56,Lay Me Down,Sam Smith,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,57,Be Real,Kid Ink Featuring DeJ Loaf,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,58,Photograph,Ed Sheeran,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,59,Ayo,Chris Brown & Tyga,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,60,All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,61,Commas,Future,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,62,Love Me Like You Mean It,Kelsea Ballerini,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,63,Old Man,Sawyer Fredericks,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,64,Wild Child,Kenny Chesney With Grace Potter,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,65,Little Toy Guns,Carrie Underwood,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,66,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,67,Homegrown,Zac Brown Band,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,68,Flashlight,Jessie J,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,69,I Want You To Know,Zedd Featuring Selena Gomez,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,70,Uma Thurman,Fall Out Boy,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,71,Heartbeat Song,Kelly Clarkson,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,72,Love You Like That,Canaan Smith,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,73,I Need Your Love,"Shaggy Featuring Mohombi, Faydee, Costi",,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,74,Classic Man,Jidenna Featuring Roman Gianarthur,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,75,Like A Wrecking Ball,Eric Church,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,76,Wet Dreamz,J. Cole,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,77,One Hell Of An Amen,Brantley Gilbert,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,78,The Matrimony,Wale Featuring Usher,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,79,Know Yourself,Drake,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,80,I Really Like You,Carly Rae Jepsen,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,81,Baby Be My Love Song,Easton Corbin,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,82,Energy,Drake,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,83,Believe,Mumford & Sons,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,84,Raise 'Em Up,Keith Urban Featuring Eric Church,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,85,Diamond Rings And Old Barstools,Tim McGraw With Catherine Dunn,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,86,I Bet,Ciara,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,87,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,88,Beautiful Now,Zedd Featuring Jon Bellion,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,89,How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,90,King Kunta,Kendrick Lamar,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,91,Crash And Burn,Thomas Rhett,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,92,Change My Mind,Meghan Linsey,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,93,She Don't Love You,Eric Paslay,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,94,Tonight Looks Good On You,Jason Aldean,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,95,Get Low,Dillon Francis & DJ Snake,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,96,Crushin' It,Brad Paisley,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,97,Stressed Out,Twenty One Pilots,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,98,Renegades,X Ambassadors,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,99,Games,Luke Bryan,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2015-06-06,100,I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina,,2025-11-22T16:41:24.543250+00:00
billboard,billboard.com,hot-100,,2016-06-04,1,One Dance,Drake Featuring Wizkid & Kyla,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,2,Panda,Desiigner,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,3,Can't Stop The Feeling!,Justin Timberlake,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,4,7 Years,Lukas Graham,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,5,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,6,Don't Let Me Down,The Chainsmokers Featuring Daya,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,7,I Took A Pill In Ibiza,Mike Posner,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,8,Work,Rihanna Featuring Drake,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,9,Pillowtalk,ZAYN,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,10,Needed Me,Rihanna,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,11,Love Yourself,Justin Bieber,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,12,This Is What You Came For,Calvin Harris Featuring Rihanna,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,13,Never Forget You,Zara Larsson & MNEK,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,14,Dangerous Woman,Ariana Grande,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,15,Stressed Out,Twenty One Pilots,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,16,My House,Flo Rida,,2025-11-22T16:43:18.797585+00:00
billboard,billboard.com,hot-100,,2016-06-04,17,Cake By The Ocean,DNCE,,2025-11-22T16:43:18.797585+00:00
